date,service,departure_station,arrival_station,avg_journey_duration,nb_planned_trains,nb_cancelled_trains,nb_late_trains_departure,avg_delay_late_trains_departure,avg_delay_all_trains_departure,nb_late_trains_arrival,avg_delay_late_trains_arrival,avg_delay_all_trains_arrival,nb_trains_late_over_15min,avg_delay_trains_late_over_15min,nb_trains_late_over_30min,nb_trains_late_over_60min,pct_delay_external_causes,pct_delay_infrastructure,pct_delay_traffic_management,pct_delay_rolling_stock,pct_delay_station_management,Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)
2021-11,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,186,160,0,109,16.1587156,10.84760417,69,34.56449275,16.84135417,64,36.22890625,23.0,6.0,30.43478261,8.695652173913041,34.7826087,15.94202899,5.7971014492753605,4.347826086956521,0.0,0.0
2021-11,National,DIJON VILLE,PARIS LYON,99,333,1,162,6.911111111111109,3.46514691,25,36.138,3.201570415,21,40.10079365,9.0,3.0,24.0,8.0,20.0,24.0,8.0,16.0,0.0,0.0
2021-11,National,PARIS EST,STRASBOURG,124,533,1,100,13.40033333,2.56735589,37,34.69234234,2.247556391,33,37.2489899,16.0,5.0,16.21621622,2.702702703,10.81081081,35.13513514,5.405405405,29.72972972972969,0.0,0.0
2021-11,National,PARIS LYON,MULHOUSE VILLE,173,269,0,29,16.64885057,1.66047088,31,45.19032258,4.398636927,29,47.4137931,20.0,6.0,32.25806452,25.80645161,12.903225806451598,16.12903226,6.4516129032258105,6.4516129032258105,0.0,0.0
2021-12,National,BELLEGARDE (AIN),PARIS LYON,163,227,4,69,14.87512077,4.611958146,26,48.88333333,5.808893871449929,20,59.4625,15.0,11.0,54.16666667,4.166666667,25.0,8.333333333333329,8.333333333333329,0.0,0.0,0.0
2021-12,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,176,258,4,155,12.92827957,7.736417323,81,30.194444444444404,10.81948819,63,34.66878307,31.0,5.0,48.14814814814811,9.87654321,18.51851852,14.81481481,2.469135802,6.172839506172839,0.0,0.0
2021-12,National,DIJON VILLE,PARIS LYON,98,358,6,151,7.585540838852099,3.329465138,35,32.22619048,2.796466094,27,37.94259259,13.0,5.0,36.36363636,3.03030303,21.21212121,30.303030303030297,6.060606061,3.03030303,0.0,0.0
2021-12,National,PARIS EST,STRASBOURG,119,577,13,89,14.20749064,2.271808511,37,36.31396396,2.621276596,28,43.55416666666671,17.0,6.0,13.88888889,5.555555556,2.777777778,27.77777778,11.11111111,38.88888889,0.0,0.0
2021-12,National,PARIS LYON,MULHOUSE VILLE,171,295,2,36,23.81157407,2.785210466,31,40.44462366,3.969169511,25,46.65599999999999,16.0,4.0,24.13793103,3.448275862,10.34482759,44.827586206896605,13.79310345,3.448275862,0.0,0.0
2022-01,National,PARIS EST,STRASBOURG,116,511,11,80,10.25895833,1.6111,24,36.92986111,2.070666667,19,43.4377193,8.0,4.0,0.0,16.66666667,16.66666667,37.5,16.66666667,12.5,0.0,0.0
2022-01,National,PARIS LYON,MULHOUSE VILLE,170,301,2,24,14.22291667,0.943088071,16,50.84270833,2.657302118,12,63.65277778,9.0,4.0,37.5,25.0,0.0,37.5,0.0,0.0,0.0,0.0
2022-01,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,175,321,0,176,9.47907197,5.022326064,61,28.85027322,5.979439252,42,36.23611111,16.0,5.0,21.31147541,14.754098360655703,37.70491803,16.39344262,0.0,9.836065574,0.0,0.0
2022-01,National,BELLEGARDE (AIN),PARIS LYON,163,219,0,69,3.164251208,1.0152207,10,26.71166667,1.260730594,7,32.47857143,3.0,0.0,40.0,40.0,10.0,10.0,0.0,0.0,0.0,0.0
2022-01,National,DIJON VILLE,PARIS LYON,98,342,0,99,8.605218855,2.521632252,18,38.52592593,1.473893805,15,43.68444444,7.0,3.0,22.22222222,27.77777778,5.555555555555561,38.88888889,0.0,5.555555555555561,0.0,0.0
2022-02,National,BELLEGARDE (AIN),PARIS LYON,163,184,0,67,4.415671642,1.638586957,8,20.16041667,0.526358696,5,24.21333333,1.0,0.0,0.0,50.0,25.0,25.0,0.0,0.0,0.0,0.0
2022-02,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,177,317,0,192,12.093663194444398,7.15615142,72,32.42662037,7.590536278,58,37.03362069,18.0,6.0,38.88888889,5.555555555555561,44.44444444,8.333333333,2.7777777777777803,0.0,0.0,0.0
2022-02,National,PARIS EST,STRASBOURG,117,462,0,54,14.13179012,1.6481240981241003,22,34.53030303,1.778823954,14,46.70595238,8.0,4.0,4.761904762,28.57142857,19.04761905,33.33333333,9.523809524,4.761904762,0.0,0.0
2022-02,National,PARIS LYON,MULHOUSE VILLE,170,260,0,20,7.657500000000001,0.473910256,12,18.43611111,1.57,6,23.60555556,1.0,0.0,27.27272727,36.36363636,9.090909091,18.18181818,0.0,9.090909091,0.0,0.0
2022-02,National,DIJON VILLE,PARIS LYON,98,306,2,86,5.184496124,1.505482456,6,28.65555556,-0.135416667,5,32.17,2.0,0.0,0.0,50.0,0.0,33.33333333,0.0,16.66666667,0.0,0.0
2022-03,National,BELLEGARDE (AIN),PARIS LYON,183,240,0,111,6.0996997,2.857361111,47,34.26134752,6.387430556,38,39.18157895,14.0,3.0,45.00000000000001,10.0,17.5,20.0,7.5,0.0,0.0,0.0
2022-03,National,PARIS EST,STRASBOURG,115,541,17,81,12.60349794,1.994847328,33,34.6969697,2.167811705,25,41.22333333,10.0,6.0,15.151515151515198,15.151515151515198,6.060606061,36.36363636,18.18181818,9.090909091,0.0,0.0
2022-03,National,PARIS LYON,MULHOUSE VILLE,171,264,0,34,18.87303922,2.283522727,29,41.62701149,4.876325758,23,48.861594202898594,17.0,5.0,20.68965517,17.24137931,17.24137931,31.03448276,13.79310345,0.0,0.0,0.0
2022-03,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,176,333,0,205,9.480813008,5.676076076,84,30.69146825,8.307057057,62,36.94354839,15.0,3.0,30.95238095,7.142857143,40.476190476190496,4.761904762,5.952380952,10.71428571,0.0,0.0
2022-03,National,DIJON VILLE,PARIS LYON,98,356,1,115,8.436376812,2.801365348,21,47.81428571,2.483474576,13,68.84102564,10.0,5.0,23.80952381,19.04761905,33.33333333,19.04761905,0.0,4.761904762,0.0,0.0
2022-04,National,BELLEGARDE (AIN),PARIS LYON,189,229,0,63,8.666137566,2.434497817,25,42.486,5.472925764,20,49.9625,12.0,4.0,40.0,8.0,16.0,16.0,12.0,8.0,0.0,0.0
2022-04,National,DIJON VILLE,PARIS LYON,99,378,0,142,11.65492958,4.467592593,43,41.78914729,4.765608466,26,60.61089744,17.0,9.0,30.95238095,19.04761905,35.71428571,9.523809524,4.761904762,0.0,0.0,0.0
2022-04,National,PARIS LYON,MULHOUSE VILLE,170,312,0,35,25.29285714,2.710202991,34,59.07156863,6.338728632,30,65.18055556,22.0,11.0,44.11764706,5.882352941,8.823529412,14.70588235,17.64705882,8.823529412,0.0,0.0
2022-04,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,175,261,1,177,8.613841808,5.750769231,85,28.51039216,11.11121795,65,33.21666667,21.0,5.0,28.57142857,8.333333333,42.85714286,13.095238095238098,2.3809523809523805,4.761904761904761,0.0,0.0
2022-04,National,PARIS EST,STRASBOURG,116,537,2,87,12.68888889,2.031931464,39,31.39316239,2.726604361,26,40.29487179487181,14.0,4.0,12.82051282,0.0,5.128205128,35.8974359,12.82051282,33.33333333,0.0,0.0
2022-05,National,PARIS LYON,MULHOUSE VILLE,170,339,0,32,16.7875,1.50747296,23,32.26449275,2.067453294,20,35.1775,9.0,0.0,22.72727272727269,27.27272727,0.0,31.81818182,18.18181818,0.0,0.0,0.0
2022-05,National,DIJON VILLE,PARIS LYON,99,385,0,164,8.052947154,3.506675393,33,38.37121212,2.639223386,23,49.47318841,11.0,6.0,6.060606061,33.33333333,18.18181818,36.36363636,3.03030303,3.03030303,0.0,0.0
2022-05,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,174,222,0,158,8.696940928,6.148793363,80,26.680208333333297,11.58861237,63,30.19285714,20.0,3.0,17.5,21.25,43.75,13.750000000000002,0.0,3.75,0.0,0.0
2022-05,National,BELLEGARDE (AIN),PARIS LYON,188,235,0,63,9.414814815,2.545390071,18,33.11481481,3.2242553191489294,16,35.5875,5.0,3.0,11.11111111,33.33333333,11.11111111,11.11111111,27.77777778,5.555555555555561,0.0,0.0
2022-05,National,PARIS EST,STRASBOURG,115,562,5,122,15.35519126,3.39551167,56,41.26994048,4.462417714,42,50.5047619,26.0,12.0,21.42857143,12.5,12.5,28.57142857,10.71428571,14.28571429,0.0,0.0
2022-06,National,PARIS LYON,MULHOUSE VILLE,171,314,3,71,23.49014085,5.274919614,54,38.70092593,6.861897106109321,45,43.7762963,19.0,8.0,16.66666667,5.555555555555561,14.81481481,29.62962963,27.77777778,5.555555555555561,0.0,0.0
2022-06,National,PARIS EST,STRASBOURG,115,580,3,124,13.67352151,2.963431542,64,42.296875,5.256354708,49,50.79761904761909,22.0,7.0,9.375,21.875,7.8125,29.6875,14.0625,17.1875,0.0,0.0
2022-06,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,174,232,0,152,13.82192982,9.035497835,102,37.29803922,18.31479076,95,39.06561404,41.0,12.0,27.45098039,16.66666667,32.35294118,14.70588235,3.921568627,4.901960784313731,0.0,0.0
2022-06,National,DIJON VILLE,PARIS LYON,99,381,4,154,9.979545455,4.196044444,41,49.30284553,5.953244444444441,34,56.78088235,20.0,10.0,25.0,27.500000000000004,25.0,15.0,5.000000000000001,2.5000000000000004,0.0,0.0
2022-06,National,BELLEGARDE (AIN),PARIS LYON,165,228,0,101,7.395709571,3.307383041,69,32.20700483,11.96761696,49,40.02278912,20.0,7.0,15.94202899,27.53623188,34.7826087,10.14492754,5.7971014492753605,5.7971014492753605,0.0,0.0
2022-07,National,BELLEGARDE (AIN),PARIS LYON,166,248,1,94,11.22570922,4.291025641,71,37.3600939,13.41963563,41,55.09430894,19.0,13.0,5.633802817,25.352112676056297,39.43661972,12.67605634,8.450704225,8.450704225,0.0,0.0
2022-07,National,PARIS EST,STRASBOURG,116,575,7,107,13.42087227,2.567723005,53,31.37106918,3.261003521,34,41.57009804,17.0,4.0,9.615384615,30.76923077,11.53846154,15.38461538,19.23076923,13.46153846,0.0,0.0
2022-07,National,PARIS LYON,MULHOUSE VILLE,170,320,4,90,21.61,6.113976793,58,45.03563218,8.679799578,46,53.29347826,28.0,13.0,6.896551724,10.34482759,15.51724138,34.48275862,17.24137931,15.51724138,0.0,0.0
2022-07,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,174,224,2,159,14.891090146750498,10.528228228228198,99,37.14242424,19.18475976,89,39.88464419,37.0,10.0,32.32323232,8.080808081,42.42424242,14.14141414,1.01010101,2.02020202,0.0,0.0
2022-07,National,DIJON VILLE,PARIS LYON,100,378,3,174,8.72816092,4.122727273,46,33.47355072,5.154367201,28,46.82678571,16.0,7.0,17.77777778,13.33333333,40.0,13.33333333,11.111111111111098,4.444444444,0.0,0.0
2022-08,National,PARIS EST,STRASBOURG,115,584,6,93,8.873476703,1.47067474,35,23.03238095,1.690801615,25,27.118,6.0,1.0,25.71428571,8.571428571,8.571428571,40.0,17.14285714,0.0,0.0,0.0
2022-08,National,PARIS LYON,MULHOUSE VILLE,170,309,0,72,18.48032407,4.226806904,53,30.59056604,5.389158576,47,32.68014184,17.0,3.0,20.75471698,11.32075472,13.20754717,20.75471698,24.52830189,9.433962264,0.0,0.0
2022-08,National,BELLEGARDE (AIN),PARIS LYON,165,243,0,107,6.237694704,2.764403292,58,24.79511494252869,8.960082305,34,32.84509804,12.0,3.0,7.01754386,26.31578947,31.57894737,21.05263158,10.52631579,3.50877193,0.0,0.0
2022-08,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,174,229,0,164,11.21626016,7.925836972,99,35.08989899,18.14039301,78,41.02863248,32.0,5.0,32.32323232,13.13131313,42.42424242,10.1010101,0.0,2.02020202,0.0,0.0
2022-08,National,DIJON VILLE,PARIS LYON,100,352,0,137,8.839294404,3.510037879,40,33.42333333,5.306202652,28,42.19583333333329,13.0,6.0,20.51282051,17.94871795,35.8974359,25.64102564,0.0,0.0,0.0,0.0
2022-09,National,BELLEGARDE (AIN),PARIS LYON,162,218,3,68,4.872303922,1.6151162790697702,19,35.68421053,3.54620155,14,43.65476190476189,4.0,4.0,26.31578947,15.78947368,31.57894737,15.78947368,5.263157895,5.263157895,0.0,0.0
2022-09,National,DIJON VILLE,PARIS LYON,98,352,5,162,6.062654321,2.919894027,30,34.32833333,3.228612717,19,46.78070175,11.0,4.0,13.33333333,33.33333333,30.0,20.0,0.0,3.333333333,0.0,0.0
2022-09,National,PARIS EST,STRASBOURG,114,580,2,82,11.85609756,1.669290657,43,26.35542636,2.503114187,29,32.60747126,11.0,1.0,11.62790698,2.325581395,9.302325581395351,41.86046511627911,20.93023256,13.95348837,0.0,0.0
2022-09,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,174,213,0,147,9.681519274,6.604616588,60,34.22305556,10.8971831,53,36.9663522,23.0,7.0,35.59322034,10.16949153,40.6779661,10.16949153,1.6949152542372898,1.6949152542372898,0.0,0.0
2022-09,National,PARIS LYON,MULHOUSE VILLE,169,289,2,61,15.8079235,3.254761905,33,32.00909091,3.890940767,27,36.24814815,12.0,1.0,6.060606061,12.12121212,18.18181818,42.42424242,15.151515151515198,6.060606061,0.0,0.0
2022-10,National,DIJON VILLE,PARIS LYON,98,330,1,145,9.553103448,4.331605691,40,31.58583333,5.51875,30,37.84,16.0,3.0,20.0,25.0,27.500000000000004,20.0,5.0,2.5,0.0,0.0
2022-10,National,PARIS EST,STRASBOURG,114,612,5,107,14.10809969,2.466501922,52,26.39262821,3.065678199,30,36.16333333,11.0,3.0,5.769230769,9.615384615,11.53846154,42.30769231,23.07692308,7.692307692,0.0,0.0
2022-10,National,PARIS LYON,MULHOUSE VILLE,168,264,1,45,20.81888889,3.373954373,30,43.84666667,5.512801014,24,51.26736111111111,16.0,5.0,10.0,23.33333333,3.333333333,46.66666667,6.666666667,10.0,0.0,0.0
2022-10,National,BELLEGARDE (AIN),PARIS LYON,161,229,3,83,7.568473896,2.815044248,20,39.38,4.334955752,12,57.10416666666671,7.0,4.0,0.0,20.0,50.0,25.0,5.0,0.0,0.0,0.0
2022-10,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,173,217,1,140,12.14559524,7.766203704,72,38.26458333,15.17052469,61,42.83196721,24.0,7.0,15.277777777777802,16.66666667,50.0,12.5,0.0,5.555555555555561,0.0,0.0
2022-11,National,BELLEGARDE (AIN),PARIS LYON,161,236,1,81,5.94691358,2.072978723,31,28.574193548387104,5.374113475,21,35.91031746,8.0,2.0,31.03448276,20.68965517,44.827586206896605,0.0,0.0,3.448275862,0.0,0.0
2022-11,National,DIJON VILLE,PARIS LYON,98,370,1,146,7.028995434,2.871874999999969,26,32.04166667,3.322146739,21,36.51031746,8.0,4.0,42.30769231,11.53846154,23.07692308,19.23076923,3.846153846,0.0,0.0,0.0
2022-11,National,PARIS EST,STRASBOURG,114,581,3,96,15.816319444444398,2.614417532,38,34.9995614,3.111130334,33,38.29090909,13.0,6.0,18.42105263,2.631578947,0.0,50.0,2.631578947,26.31578947,0.0,0.0
2022-11,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,173,207,0,133,12.18859649,7.729227053,55,38.20818182,12.63148148,49,41.19591837,18.0,8.0,21.81818182,20.0,40.0,16.36363636,0.0,1.818181818,0.0,0.0
2022-11,National,PARIS LYON,MULHOUSE VILLE,168,316,0,41,14.921544715447196,1.777004219,36,31.25138889,3.873892405,24,40.23958333,13.0,4.0,25.0,25.0,11.11111111,19.44444444,13.88888889,5.555555555555561,0.0,0.0
2022-12,National,PARIS EST,STRASBOURG,114,629,20,152,19.4935307,4.786726875,127,30.87020997,7.421072797,86,39.23391473,44.0,10.0,15.2,5.6000000000000005,8.799999999999999,40.0,21.6,8.799999999999999,0.0,0.0
2022-12,National,DIJON VILLE,PARIS LYON,101,406,40,187,9.695187166,5.014708561,41,40.97113821,5.121903461,32,48.55052083,17.0,10.0,19.51219512,12.19512195,31.70731707,21.95121951,4.878048780487811,9.756097561,0.0,0.0
2022-12,National,PARIS LYON,MULHOUSE VILLE,172,336,29,44,14.59280303,1.940553746,23,34.45144928,3.3478827361563503,21,36.43174603,10.0,2.0,13.043478260869602,0.0,26.08695652,52.17391304,8.695652173913041,0.0,0.0,0.0
2022-12,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,179,294,22,166,7.774899598,4.613664216,49,28.14251701,6.232107843,37,32.57162162,10.0,4.0,28.57142857,12.244897959183698,34.69387755,16.32653061,0.0,8.163265306,0.0,0.0
2022-12,National,BELLEGARDE (AIN),PARIS LYON,166,279,29,95,6.601578947,2.549733333,18,32.31666667,2.867666667,11,44.9,9.0,4.0,35.29411765,5.882352941176469,29.41176471,17.64705882,5.882352941176469,5.882352941176469,0.0,0.0
2023-01,National,PARIS EST,STRASBOURG,114,580,50,93,14.63637993,2.607888041,86,39.575,5.766698473,60,51.05055556,32.0,15.0,16.47058824,0.0,16.47058824,43.52941176,12.94117647,10.58823529,0.0,0.0
2023-01,National,PARIS LYON,MULHOUSE VILLE,174,337,24,44,16.51704545,2.167625133,33,39.54141414,4.761661342,22,52.59924242,15.0,6.0,28.125,15.625,6.25,21.875,18.75,9.375,0.0,0.0
2023-01,National,DIJON VILLE,PARIS LYON,102,417,21,150,10.95755556,4.217932489,44,43.99810606,5.930548523,37,49.7027027,20.0,14.0,27.27272727,25.0,15.90909091,22.72727272727269,4.545454545454549,4.545454545454549,0.0,0.0
2023-01,National,BELLEGARDE (AIN),PARIS LYON,168,291,19,82,8.275203252,2.563296569,35,38.83190476,6.08560049,23,52.03333333,14.0,7.0,37.142857142857096,34.285714285714306,5.714285714,14.28571429,0.0,8.571428571,0.0,0.0
2023-01,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,180,334,16,162,6.1218107,2.983962264,71,32.74577465,9.00408805,64,34.75208333,19.0,6.0,23.94366197,29.57746479,36.61971831,2.816901408,0.0,7.042253521126759,0.0,0.0
2023-02,National,BELLEGARDE (AIN),PARIS LYON,168,252,12,97,11.66872852,4.766596932,29,44.42068966,6.332217573,26,48.08846154,14.0,6.0,20.68965517,17.24137931,17.24137931,34.48275862,10.34482759,0.0,0.0,0.0
2023-02,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,183,333,13,203,9.685221675,5.971145833,81,40.95967078189301,12.14744792,69,45.72463768,27.0,13.0,27.160493827160497,16.04938272,45.67901234567899,3.703703704,6.172839506172839,1.2345679012345698,0.0,0.0
2023-02,National,PARIS EST,STRASBOURG,114,490,18,66,12.14343434,1.642408192,48,28.91597222,3.172175141,30,38.66444444,13.0,5.0,12.765957446808502,10.63829787,14.89361702,38.29787234,10.63829787,12.765957446808502,0.0,0.0
2023-02,National,DIJON VILLE,PARIS LYON,102,381,21,128,8.95703125,3.26712963,34,38.93921569,4.842407407,23,51.28550725,15.0,7.0,26.47058824,38.23529412,17.64705882,14.70588235,0.0,2.941176471,0.0,0.0
2023-02,National,PARIS LYON,MULHOUSE VILLE,174,304,17,35,21.19095238,2.443960511,23,35.02681159,3.225261324,15,46.86555556,12.0,2.0,45.454545454545496,13.63636364,4.545454545,4.545454545,31.81818182,0.0,0.0,0.0
2023-03,National,PARIS LYON,MULHOUSE VILLE,173,280,45,42,39.16269841,6.83035461,34,80.35686275,12.20929078,31,86.88870968,22.0,15.0,35.29411765,35.29411765,0.0,14.70588235,14.70588235,0.0,0.0,0.0
2023-03,National,BELLEGARDE (AIN),PARIS LYON,169,271,65,101,6.735808581,3.390210356,32,47.333854166666704,8.336650485,28,52.206547619047605,14.0,9.0,25.80645161,25.80645161,22.58064516,19.35483871,3.2258064516128995,3.2258064516128995,0.0,0.0
2023-03,National,PARIS EST,STRASBOURG,112,605,82,76,16.52675439,2.290057361,32,39.96822917,2.279094965,27,44.70432098765429,13.0,6.0,25.0,9.375,9.375,21.875,15.625,18.75,0.0,0.0
2023-03,National,DIJON VILLE,PARIS LYON,102,398,65,143,7.072261072,3.107807808,45,58.93814815,8.827377377,36,70.5,27.0,17.0,20.93023256,51.1627907,13.95348837,11.627906976744198,0.0,2.325581395,0.0,0.0
2023-03,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,181,352,66,153,11.04084967,5.794230769,61,44.12622951,10.93519814,54,48.10864198,28.0,14.0,31.14754098,31.14754098,24.59016393,1.639344262,9.836065574,1.639344262,0.0,0.0
2023-04,National,BELLEGARDE (AIN),PARIS LYON,166,240,3,99,5.614983165,2.384317862,32,26.672395833000003,4.916877637,21,33.81269841,7.0,2.0,13.79310345,34.48275862,34.48275862,6.896551720000001,3.4482758600000003,6.896551720000001,0.0,0.0
2023-04,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,177,268,4,147,12.84047619,7.039267677,61,41.19344262,11.30309343,46,50.33152174,29.0,9.0,29.50819672,22.95081967,24.59016393,21.31147541,0.0,1.63934426,0.0,0.0
2023-04,National,PARIS LYON,MULHOUSE VILLE,174,277,1,56,17.48452381,3.405193237,32,49.84479167,6.368900966,28,55.14345238100001,19.0,8.0,6.25,21.875,12.5,28.125,28.125,3.125,0.0,0.0
2023-04,National,DIJON VILLE,PARIS LYON,102,367,7,142,7.662676056,3.0828240741000004,30,30.39611111,3.677731482,19,40.09035088,8.0,5.0,13.33333333,36.66666667,30.0,16.666666669999998,0.0,3.33333333,0.0,0.0
2023-04,National,PARIS EST,STRASBOURG,113,603,9,92,12.9201087,1.929040404,54,27.03240741,2.585409652,37,33.47297297,11.0,4.0,11.11111111,7.407407409999999,3.7037037,53.703703700000005,12.96296296,11.11111111,0.0,0.0
2023-05,National,PARIS LYON,MULHOUSE VILLE,173,331,29,40,22.17291667,2.831236203,28,36.625,4.19205298,19,47.5745614,11.0,4.0,28.57142857,7.14285714,25.0,28.57142857,3.57142857,7.14285714,0.0,0.0
2023-05,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,176,235,1,133,13.80551378,7.762589413,69,37.93405797,12.65829757,55,43.98939394,20.0,9.0,27.53623188,15.94202899,39.13043478,17.39130435,0.0,0.0,0.0,0.0
2023-05,National,PARIS EST,STRASBOURG,114,552,5,89,17.56985019,2.847836685,42,39.1468254,3.468007313,30,49.705,18.0,7.0,2.38095238,4.76190476,11.9047619,42.85714286,16.666666669999998,21.42857143,0.0,0.0
2023-05,National,BELLEGARDE (AIN),PARIS LYON,167,245,7,95,6.528070175,2.660994398,21,40.54603175,4.72219888,13,57.31666667,8.0,5.0,14.28571429,33.333333329999995,38.0952381,14.28571429,0.0,0.0,0.0,0.0
2023-05,National,DIJON VILLE,PARIS LYON,102,395,28,149,7.833780761,3.3015068492999995,26,34.15512821,3.4843379,17,45.11372549,9.0,4.0,38.46153846,26.92307692,15.38461538,15.38461538,3.84615385,0.0,0.0,0.0
2023-06,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,178,241,3,160,11.9921875,7.976863572,84,49.59186508,18.41413502,72,55.60925926,47.0,18.0,46.42857143,20.23809524,28.57142857,3.57142857,0.0,1.19047619,0.0,0.0
2023-06,National,DIJON VILLE,PARIS LYON,98,366,1,145,7.942758621,3.231872146,31,49.78225807,5.461552511,21,67.07539683,11.0,9.0,26.66666667,23.33333333,26.66666667,20.0,3.33333333,0.0,0.0,0.0
2023-06,National,BELLEGARDE (AIN),PARIS LYON,161,237,2,136,6.348651961,3.710070922,48,30.367708333000003,8.164893617,33,38.53686869,11.0,6.0,18.75,18.75,50.0,8.33333333,4.16666667,0.0,0.0,0.0
2023-06,National,PARIS EST,STRASBOURG,111,541,1,105,13.41015873,2.640061728,68,23.4375,3.413580247,48,27.91006944,13.0,1.0,8.82352941,11.76470588,14.70588235,38.23529412,14.70588235,11.76470588,0.0,0.0
2023-06,National,PARIS LYON,MULHOUSE VILLE,172,310,0,71,16.56197183,3.733548387,35,29.94714286,4.202741936,25,36.75333333,7.0,3.0,8.57142857,11.428571430000002,2.8571428600000006,31.42857143,31.42857143,14.28571429,0.0,0.0
2023-07,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,174,233,0,156,14.855448718000002,9.85286123,60,41.56027778,12.65128755,48,48.65034722,29.0,9.0,30.0,23.33333333,20.0,16.666666669999998,8.33333333,1.66666667,0.0,0.0
2023-07,National,DIJON VILLE,PARIS LYON,98,406,4,164,9.523678862,3.982541667,36,41.45648148,4.703916667,29,48.56321839100001,14.0,9.0,25.0,22.222222220000003,33.333333329999995,11.11111111,8.33333333,0.0,0.0,0.0
2023-07,National,PARIS EST,STRASBOURG,114,586,1,91,24.03315018,3.744586895,67,42.59228856,5.35988604,54,49.62222222,28.0,16.0,11.94029851,14.92537313,22.3880597,32.8358209,5.97014925,11.94029851,0.0,0.0
2023-07,National,PARIS LYON,MULHOUSE VILLE,170,322,3,44,18.22575758,2.368652038,41,34.33780488,5.152403344,33,39.48333333,15.0,6.0,24.3902439,19.51219512,9.75609756,24.3902439,19.51219512,2.43902439,0.0,0.0
2023-07,National,BELLEGARDE (AIN),PARIS LYON,162,248,4,141,8.121631206,4.744262295,25,34.21733333,4.97602459,18,42.54907407,9.0,4.0,0.0,20.0,32.0,20.0,16.0,12.0,0.0,0.0
2023-08,National,BELLEGARDE (AIN),PARIS LYON,163,242,1,109,5.355810398,2.469087137,39,28.46965812,5.287828492,26,35.95512821,10.0,2.0,2.56410256,38.46153846,28.20512821,17.948717950000002,5.12820513,7.69230769,0.0,0.0
2023-08,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,174,230,11,147,10.28378685,6.830136986,56,31.80744048,9.566133942,42,37.91865079,15.0,6.0,37.5,21.42857143,19.64285714,10.71428571,5.357142860000001,5.357142860000001,0.0,0.0
2023-08,National,PARIS EST,STRASBOURG,115,577,3,103,26.22508091,4.619744483,81,47.79526749,7.065505227,65,56.28307692,37.0,20.0,4.9382716,28.39506173,12.34567901,34.56790123,8.64197531,11.11111111,0.0,0.0
2023-08,National,DIJON VILLE,PARIS LYON,98,381,3,133,9.456140351,3.430222222,43,37.62674419,4.662133333,34,44.37303922,15.0,7.0,30.23255814,27.90697674,20.93023256,13.95348837,4.65116279,2.3255814,0.0,0.0
2023-08,National,PARIS LYON,MULHOUSE VILLE,171,300,0,44,18.42727273,2.596222222,43,39.52713178,6.031,37,43.77657658,19.0,9.0,30.95238095,16.666666669999998,14.28571429,11.9047619,14.28571429,11.9047619,0.0,0.0
2023-09,National,PARIS LYON,MULHOUSE VILLE,171,294,0,44,21.46931818,3.069444444,62,33.84327957,8.766213152,40,45.3,22.0,9.0,6.55737705,32.78688525,18.03278689,22.95081967,13.1147541,6.55737705,0.0,0.0
2023-09,National,BELLEGARDE (AIN),PARIS LYON,161,245,0,110,8.478636364,3.830952381,25,32.436,4.30414966,16,43.68854167,9.0,5.0,28.000000000000004,16.0,28.000000000000004,28.000000000000004,0.0,0.0,0.0,0.0
2023-09,National,PARIS EST,STRASBOURG,114,609,0,96,13.83663194,2.190640394,53,33.90188679,3.741434045,35,44.46857143,19.0,7.0,15.09433962,1.88679245,13.20754717,43.39622642,11.32075472,15.09433962,0.0,0.0
2023-09,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,173,204,17,32,4.1,0.495543672,18,25.98148148,3.13342246,15,28.57777778,3.0,0.0,11.764705879999998,52.94117647,11.764705879999998,23.529411759999995,0.0,0.0,0.0,0.0
2023-09,National,DIJON VILLE,PARIS LYON,98,358,0,210,8.880238095,5.314319249,50,31.58866667,6.082535211,27,47.25,10.0,6.0,8.5106383,21.27659574,53.19148936,14.89361702,0.0,2.12765957,0.0,0.0
